"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"4.0","1.0","2024-11-14T00:24:28.681271407Z","2024-11-14T00:24:28.704918765Z","[fog-node-1:UPPER_THRESHOLD]","1","555"
"1.0","1.0","2024-11-14T00:24:28.681272272Z","2024-11-14T00:24:28.718406982Z","[fog-node-1:UPPER_THRESHOLD]","1","560"
"4.0","4.0","2024-11-14T00:24:23.678428301Z","2024-11-14T00:24:24.062040775Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","5235"
"2.0","1.0","2024-11-14T00:24:28.681274792Z","2024-11-14T00:24:28.765294073Z","[fog-node-1:UPPER_THRESHOLD]","1","677"
"2.0","4.0","2024-11-14T00:24:23.678430685Z","2024-11-14T00:24:24.074598244Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","5458"
"1.0","1.0","2024-11-14T00:24:28.674314966Z","2024-11-14T00:24:28.762603479Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","857"
"3.0","1.0","2024-11-14T00:24:28.674315810Z","2024-11-14T00:24:28.769866444Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","867"
"3.0","4.0","2024-11-14T00:24:23.678432249Z","2024-11-14T00:24:24.086095733Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","5568"
"2.0","1.0","2024-11-14T00:24:28.674318186Z","2024-11-14T00:24:28.824726027Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","1046"
"5.0","4.0","2024-11-14T00:24:13.669250805Z","2024-11-14T00:24:13.823114851Z","[]","0","16687"
"5.0","4.0","2024-11-14T00:24:28.674317389Z","2024-11-14T00:24:28.771519589Z","[fog-node-4:UPPER_THRESHOLD]","1","2376"
"4.0","4.0","2024-11-14T00:24:28.674314173Z","2024-11-14T00:24:28.727136229Z","[fog-node-4:UPPER_THRESHOLD]","1","2444"
"2.0","4.0","2024-11-14T00:24:28.674312369Z","2024-11-14T00:24:28.724225890Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","3984"
"3.0","4.0","2024-11-14T00:24:28.674316602Z","2024-11-14T00:24:28.785094393Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","4186"
"1.0","4.0","2024-11-14T00:24:28.674318986Z","2024-11-14T00:24:28.851313395Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","4288"
"1.0","4.0","2024-11-14T00:24:28.681273057Z","2024-11-14T00:24:28.742688823Z","[fog-node-1:UPPER_THRESHOLD]","1","5769"
"5.0","1.0","2024-11-14T00:24:33.678193726Z","2024-11-14T00:24:33.680405439Z","[]","0","923"
"4.0","1.0","2024-11-14T00:24:33.676529229Z","2024-11-14T00:24:33.677973403Z","[]","0","945"
"5.0","1.0","2024-11-14T00:24:33.676531086Z","2024-11-14T00:24:33.679496583Z","[]","0","992"
"1.0","4.0","2024-11-14T00:24:23.674523388Z","2024-11-14T00:24:23.777208907Z","[fog-node-1:UPPER_THRESHOLD]","1","10923"
"1.0","1.0","2024-11-14T00:24:33.676531963Z","2024-11-14T00:24:33.699921046Z","[]","0","1011"
"5.0","1.0","2024-11-14T00:24:28.681278122Z","2024-11-14T00:24:28.816054364Z","[fog-node-1:UPPER_THRESHOLD]","1","5937"
"1.0","1.0","2024-11-14T00:24:33.678197814Z","2024-11-14T00:24:33.745539415Z","[]","0","1028"
"3.0","1.0","2024-11-14T00:24:33.678198598Z","2024-11-14T00:24:33.770749143Z","[]","0","1029"
"2.0","4.0","2024-11-14T00:24:28.681273876Z","2024-11-14T00:24:28.753228099Z","[fog-node-1:UPPER_THRESHOLD]","1","6336"
"3.0","4.0","2024-11-14T00:24:28.681275636Z","2024-11-14T00:24:28.770613762Z","[fog-node-1:UPPER_THRESHOLD]","1","6478"
"5.0","4.0","2024-11-14T00:24:28.681276510Z","2024-11-14T00:24:28.780051900Z","[fog-node-1:UPPER_THRESHOLD]","1","6492"
"4.0","1.0","2024-11-14T00:24:33.678199367Z","2024-11-14T00:24:33.791136683Z","[]","0","1557"
