"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"3.0","4.0","2024-11-13T16:16:04.337768218Z","2024-11-13T16:16:04.350409199Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","12631"
"1.0","1.0","2024-11-13T16:15:44.335062Z","2024-11-13T16:16:14.412599Z","[fog-node-1:RANKING, fog-node-5:RANKING, fog-node-7:RANKING]","3","2693"
"4.0","4.0","2024-11-13T16:16:04.337769779Z","2024-11-13T16:16:04.356724861Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","12818"
"2.0","4.0","2024-11-13T16:16:09.337887382Z","2024-11-13T16:16:09.345566228Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:RANKING]","2","7848"
"3.0","4.0","2024-11-13T16:16:09.338445298Z","2024-11-13T16:16:09.359718895Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION]","2","7918"
"3.0","4.0","2024-11-13T16:16:09.337888821Z","2024-11-13T16:16:09.351078082Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:SERVICE_DURATION]","2","7955"
"3.0","1.0","2024-11-13T16:16:09.337890369Z","2024-11-13T16:16:09.364138781Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:RANKING]","2","8152"
"3.0","1.0","2024-11-13T16:16:09.338447205Z","2024-11-13T16:16:09.364872228Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","8313"
"1.0","1.0","2024-11-13T16:16:09.338447791Z","2024-11-13T16:16:09.365465014Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","8452"
"1.0","4.0","2024-11-13T16:16:14.339275013Z","2024-11-13T16:16:14.350373487Z","[fog-node-1:RANKING]","1","3481"
"2.0","4.0","2024-11-13T16:16:14.339272565Z","2024-11-13T16:16:14.344392548Z","[fog-node-1:RANKING]","1","3663"
"3.0","4.0","2024-11-13T16:16:14.339275960Z","2024-11-13T16:16:14.369916466Z","[fog-node-1:SERVICE_DURATION]","1","3890"
"5.0","4.0","2024-11-13T16:16:14.339274543Z","2024-11-13T16:16:14.345395227Z","[]","0","4040"
"4.0","4.0","2024-11-13T16:16:14.339273517Z","2024-11-13T16:16:14.343399679Z","[]","0","4044"
"5.0","1.0","2024-11-13T16:16:19.338863887Z","2024-11-13T16:16:19.346474205Z","[fog-node-1:UPPER_THRESHOLD]","1","537"
"1.0","1.0","2024-11-13T16:16:19.338862448Z","2024-11-13T16:16:19.343230854Z","[fog-node-1:UPPER_THRESHOLD]","1","678"
"4.0","1.0","2024-11-13T16:16:19.338862930Z","2024-11-13T16:16:19.345012246Z","[fog-node-1:UPPER_THRESHOLD]","1","754"
"3.0","1.0","2024-11-13T16:16:19.338861598Z","2024-11-13T16:16:19.342068908Z","[fog-node-1:UPPER_THRESHOLD]","1","760"
"5.0","1.0","2024-11-13T16:16:19.339678083Z","2024-11-13T16:16:19.340667714Z","[]","0","886"
"2.0","1.0","2024-11-13T16:16:19.338864438Z","2024-11-13T16:16:19.348715883Z","[fog-node-1:UPPER_THRESHOLD]","1","946"
"1.0","1.0","2024-11-13T16:15:44.335427800Z","2024-11-13T16:16:19.008880Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:UPPER_THRESHOLD, fog-node-7:RANKING]","3","519"
"1.0","1.0","2024-11-13T16:16:19.339678778Z","2024-11-13T16:16:19.341674899Z","[]","0","1016"
"4.0","1.0","2024-11-13T16:16:19.339680339Z","2024-11-13T16:16:19.345885200Z","[]","0","1017"
"2.0","1.0","2024-11-13T16:16:14.339117Z","2024-11-13T16:16:19.085737Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING, fog-node-7:UPPER_THRESHOLD]","3","520"
"3.0","1.0","2024-11-13T16:16:19.339680907Z","2024-11-13T16:16:19.347793564Z","[]","0","1279"
"2.0","1.0","2024-11-13T16:16:19.339682405Z","2024-11-13T16:16:19.348710939Z","[]","0","1579"
"3.0","4.0","2024-11-13T16:16:14.339116600Z","2024-11-13T16:16:18.961193Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:SERVICE_DURATION, fog-node-7:UPPER_THRESHOLD]","3","2007"
"4.0","4.0","2024-11-13T16:16:09.337889300Z","2024-11-13T16:16:09.362840821Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:SERVICE_DURATION]","2","12939"
