"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"5.0","4.0","2024-11-13T01:35:16.821809864Z","2024-11-13T01:35:16.822377170Z","[]","0","1915"
"5.0","4.0","2024-11-13T01:35:11.823729762Z","2024-11-13T01:35:11.862314365Z","[]","0","6924"
"4.0","4.0","2024-11-13T01:35:11.820340840Z","2024-11-13T01:35:11.843078984Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:UPPER_THRESHOLD]","2","8844"
"3.0","4.0","2024-11-13T01:35:11.823728820Z","2024-11-13T01:35:11.862715770Z","[fog-node-1:SERVICE_DURATION]","1","9042"
"4.0","4.0","2024-11-13T01:35:16.821812564Z","2024-11-13T01:35:16.863521030Z","[fog-node-4:RANKING]","1","4681"
"3.0","4.0","2024-11-13T01:35:16.821812082Z","2024-11-13T01:35:16.834273454Z","[fog-node-4:RANKING]","1","4831"
"1.0","4.0","2024-11-13T01:35:16.821810515Z","2024-11-13T01:35:16.830041128Z","[fog-node-4:RANKING]","1","4848"
"2.0","4.0","2024-11-13T01:35:16.821813624Z","2024-11-13T01:35:16.875296455Z","[fog-node-4:RANKING]","1","4927"
"2.0","1.0","2024-11-13T01:35:21.822080765Z","2024-11-13T01:35:21.887619376Z","[fog-node-1:UPPER_THRESHOLD, fog-node-2:RANKING, fog-node-5:UPPER_THRESHOLD]","3","242"
"1.0","1.0","2024-11-13T01:35:21.822077187Z","2024-11-13T01:35:21.849157835Z","[fog-node-1:UPPER_THRESHOLD, fog-node-2:RANKING, fog-node-5:UPPER_THRESHOLD]","3","441"
"1.0","1.0","2024-11-13T01:35:21.822647120Z","2024-11-13T01:35:21.839113306Z","[fog-node-4:RANKING]","1","474"
"2.0","1.0","2024-11-13T01:35:21.822649730Z","2024-11-13T01:35:21.864677412Z","[fog-node-4:RANKING]","1","450"
"3.0","1.0","2024-11-13T01:35:21.822645413Z","2024-11-13T01:35:21.827198777Z","[]","0","635"
"5.0","1.0","2024-11-13T01:35:21.822646636Z","2024-11-13T01:35:21.830912262Z","[]","0","651"
"4.0","1.0","2024-11-13T01:35:21.822649244Z","2024-11-13T01:35:21.859829029Z","[]","0","915"
"3.0","4.0","2024-11-13T01:35:21.822648184Z","2024-11-13T01:35:21.842340609Z","[fog-node-4:SERVICE_DURATION]","1","2076"
"4.0","4.0","2024-11-13T01:35:21.822077682Z","2024-11-13T01:35:21.863326951Z","[fog-node-1:UPPER_THRESHOLD, fog-node-2:SERVICE_DURATION, fog-node-5:UPPER_THRESHOLD]","3","4740"
"1.0","4.0","2024-11-13T01:35:21.822078165Z","2024-11-13T01:35:21.865148459Z","[fog-node-1:UPPER_THRESHOLD, fog-node-2:RANKING, fog-node-5:UPPER_THRESHOLD]","3","4747"
"3.0","4.0","2024-11-13T01:35:21.822079699Z","2024-11-13T01:35:21.878640234Z","[fog-node-1:UPPER_THRESHOLD, fog-node-2:SERVICE_DURATION, fog-node-5:UPPER_THRESHOLD]","3","4768"
"2.0","4.0","2024-11-13T01:35:21.822080288Z","2024-11-13T01:35:21.885170873Z","[fog-node-1:UPPER_THRESHOLD, fog-node-2:SERVICE_DURATION, fog-node-5:UPPER_THRESHOLD]","3","4780"
"1.0","1.0","2024-11-13T01:35:26.822519425Z","2024-11-13T01:35:26.826079769Z","[fog-node-4:UPPER_THRESHOLD]","1","630"
"5.0","1.0","2024-11-13T01:35:26.822522109Z","2024-11-13T01:35:26.858703910Z","[fog-node-4:UPPER_THRESHOLD]","1","654"
"4.0","1.0","2024-11-13T01:35:26.822449369Z","2024-11-13T01:35:26.833882634Z","[]","0","1232"
"3.0","1.0","2024-11-13T01:35:26.822447927Z","2024-11-13T01:35:26.824589649Z","[]","0","1253"
"1.0","1.0","2024-11-13T01:35:26.822448409Z","2024-11-13T01:35:26.826279845Z","[]","0","1253"
"3.0","1.0","2024-11-13T01:35:26.822522587Z","2024-11-13T01:35:26.859586400Z","[fog-node-4:UPPER_THRESHOLD]","1","1233"
"5.0","1.0","2024-11-13T01:35:26.822448889Z","2024-11-13T01:35:26.828137220Z","[]","0","1268"
"4.0","1.0","2024-11-13T01:35:26.822523161Z","2024-11-13T01:35:26.860359454Z","[fog-node-4:UPPER_THRESHOLD]","1","1257"
"1.0","4.0","2024-11-13T01:35:16.822051683Z","2024-11-13T01:35:16.842485458Z","[fog-node-1:UPPER_THRESHOLD]","1","11301"
"3.0","4.0","2024-11-13T01:35:16.822052168Z","2024-11-13T01:35:16.843518453Z","[fog-node-1:UPPER_THRESHOLD]","1","11445"
"2.0","1.0","2024-11-13T01:35:26.822451295Z","2024-11-13T01:35:26.836648381Z","[]","0","1585"
"2.0","1.0","2024-11-13T01:35:26.822523634Z","2024-11-13T01:35:26.861810432Z","[fog-node-4:UPPER_THRESHOLD]","1","1577"
"5.0","1.0","2024-11-13T01:35:21.822076042Z","2024-11-13T01:35:21.830136060Z","[fog-node-1:UPPER_THRESHOLD]","1","6862"
"3.0","1.0","2024-11-13T01:35:21.822076686Z","2024-11-13T01:35:21.831837451Z","[fog-node-1:UPPER_THRESHOLD]","1","7098"
"4.0","1.0","2024-11-13T01:35:21.822078743Z","2024-11-13T01:35:21.862212836Z","[fog-node-1:UPPER_THRESHOLD]","1","7293"
"5.0","4.0","2024-11-13T01:35:16.822053611Z","2024-11-13T01:35:16.875801131Z","[fog-node-1:UPPER_THRESHOLD]","1","12574"
"4.0","4.0","2024-11-13T01:35:16.822053132Z","2024-11-13T01:35:16.845254122Z","[fog-node-1:UPPER_THRESHOLD]","1","12654"
"2.0","4.0","2024-11-13T01:35:16.822055145Z","2024-11-13T01:35:16.899817903Z","[fog-node-1:UPPER_THRESHOLD]","1","12706"
"2.0","4.0","2024-11-13T01:35:21.822646057Z","2024-11-13T01:35:21.828696424Z","[]","0","8627"
"1.0","4.0","2024-11-13T01:35:21.822644810Z","2024-11-13T01:35:21.823243749Z","[]","0","8666"
"4.0","4.0","2024-11-13T01:35:21.822647600Z","2024-11-13T01:35:21.836770966Z","[]","0","8679"
"5.0","4.0","2024-11-13T01:35:21.822648664Z","2024-11-13T01:35:21.858891960Z","[]","0","8734"
"5.0","4.0","2024-11-13T01:35:21.822079222Z","2024-11-13T01:35:21.863307541Z","[fog-node-1:UPPER_THRESHOLD]","1","9562"
"5.0","1.0","2024-11-13T01:35:31.824326318Z","2024-11-13T01:35:31.830235218Z","[fog-node-4:UPPER_THRESHOLD]","1","323"
"3.0","1.0","2024-11-13T01:35:31.824325558Z","2024-11-13T01:35:31.826917719Z","[fog-node-4:UPPER_THRESHOLD]","1","370"
"4.0","1.0","2024-11-13T01:35:31.824206123Z","2024-11-13T01:35:31.827146697Z","[fog-node-1:UPPER_THRESHOLD]","1","601"
"2.0","1.0","2024-11-13T01:35:31.824328214Z","2024-11-13T01:35:31.837621358Z","[fog-node-4:UPPER_THRESHOLD]","1","660"
"4.0","1.0","2024-11-13T01:35:31.824328685Z","2024-11-13T01:35:31.838298022Z","[fog-node-4:UPPER_THRESHOLD]","1","695"
"2.0","1.0","2024-11-13T01:35:31.824207408Z","2024-11-13T01:35:31.830424082Z","[fog-node-1:UPPER_THRESHOLD]","1","712"
"5.0","1.0","2024-11-13T01:35:31.824208465Z","2024-11-13T01:35:31.837755683Z","[fog-node-1:UPPER_THRESHOLD]","1","714"
"1.0","1.0","2024-11-13T01:35:31.824329153Z","2024-11-13T01:35:31.838996692Z","[fog-node-4:UPPER_THRESHOLD]","1","872"
"3.0","1.0","2024-11-13T01:35:31.824208950Z","2024-11-13T01:35:31.845573334Z","[fog-node-1:UPPER_THRESHOLD]","1","1017"
"1.0","1.0","2024-11-13T01:35:31.824209432Z","2024-11-13T01:35:31.847639426Z","[fog-node-1:UPPER_THRESHOLD]","1","1091"
"2.0","4.0","2024-11-13T01:35:26.822447240Z","2024-11-13T01:35:26.822980292Z","[]","0","8934"
"1.0","1.0","2024-11-13T01:35:36.823867692Z","2024-11-13T01:35:36.852699854Z","[fog-node-1:UPPER_THRESHOLD, fog-node-5:RANKING, fog-node-6:RANKING]","3","312"
"2.0","1.0","2024-11-13T01:35:36.823887854Z","2024-11-13T01:35:36.849556236Z","[fog-node-4:RANKING, fog-node-6:RANKING]","2","378"
"3.0","4.0","2024-11-13T01:35:31.824327271Z","2024-11-13T01:35:31.831996947Z","[fog-node-4:UPPER_THRESHOLD]","1","6066"
"2.0","4.0","2024-11-13T01:35:31.824327745Z","2024-11-13T01:35:31.835972739Z","[fog-node-4:UPPER_THRESHOLD]","1","6142"
"5.0","4.0","2024-11-13T01:35:26.822520615Z","2024-11-13T01:35:26.855351883Z","[fog-node-4:UPPER_THRESHOLD]","1","11215"
"3.0","4.0","2024-11-13T01:35:26.822520107Z","2024-11-13T01:35:26.827480341Z","[fog-node-4:UPPER_THRESHOLD]","1","11251"
