"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"2.0","1.0","2024-11-14T17:22:21.400101477Z","2024-11-14T17:22:21.404931713Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:UPPER_THRESHOLD]","2","516"
"4.0","1.0","2024-11-14T17:22:21.400102564Z","2024-11-14T17:22:21.407249729Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:UPPER_THRESHOLD]","2","533"
"5.0","4.0","2024-11-14T17:22:11.398830859Z","2024-11-14T17:22:11.403115999Z","[]","0","10557"
"3.0","4.0","2024-11-14T17:22:11.398831316Z","2024-11-14T17:22:11.404316931Z","[]","0","10683"
"1.0","1.0","2024-11-14T17:22:21.400104906Z","2024-11-14T17:22:21.410656273Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:UPPER_THRESHOLD]","2","700"
"3.0","1.0","2024-11-14T17:22:21.399605897Z","2024-11-14T17:22:21.407866601Z","[fog-node-1:UPPER_THRESHOLD]","1","766"
"4.0","1.0","2024-11-14T17:22:21.399606359Z","2024-11-14T17:22:21.408511441Z","[fog-node-1:UPPER_THRESHOLD]","1","784"
"5.0","1.0","2024-11-14T17:22:21.400105372Z","2024-11-14T17:22:21.411618034Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:UPPER_THRESHOLD]","2","891"
"2.0","1.0","2024-11-14T17:22:21.399606822Z","2024-11-14T17:22:21.409096512Z","[fog-node-1:UPPER_THRESHOLD]","1","928"
"5.0","1.0","2024-11-14T17:22:11.398834642Z","2024-11-14T17:22:11.410522821Z","[]","0","11056"
"2.0","1.0","2024-11-14T17:22:16.399181853Z","2024-11-14T17:22:16.399655448Z","[]","0","6294"
"1.0","1.0","2024-11-14T17:22:16.399182492Z","2024-11-14T17:22:16.400154212Z","[]","0","6496"
"2.0","4.0","2024-11-14T17:22:11.398833732Z","2024-11-14T17:22:11.410021249Z","[]","0","12005"
"4.0","4.0","2024-11-14T17:22:11.398833283Z","2024-11-14T17:22:11.409732462Z","[]","0","12106"
"3.0","4.0","2024-11-14T17:22:06.397965310Z","2024-11-14T17:22:06.398428142Z","[]","0","17167"
"1.0","4.0","2024-11-14T17:22:11.398834189Z","2024-11-14T17:22:11.410277654Z","[]","0","12302"
"4.0","4.0","2024-11-14T17:22:06.397966436Z","2024-11-14T17:22:06.399281174Z","[]","0","17346"
"4.0","1.0","2024-11-14T17:22:16.399183935Z","2024-11-14T17:22:16.401478717Z","[]","0","7348"
"3.0","1.0","2024-11-14T17:22:16.399185334Z","2024-11-14T17:22:16.402664863Z","[]","0","7645"
"5.0","1.0","2024-11-14T17:22:16.399185795Z","2024-11-14T17:22:16.402928345Z","[]","0","7947"
"5.0","4.0","2024-11-14T17:22:06.397967877Z","2024-11-14T17:22:06.400059468Z","[]","0","18113"
"2.0","4.0","2024-11-14T17:22:06.397968353Z","2024-11-14T17:22:06.400721985Z","[]","0","18205"
"1.0","4.0","2024-11-14T17:22:06.397969779Z","2024-11-14T17:22:06.401903721Z","[]","0","18250"
"4.0","1.0","2024-11-14T17:22:26.400700123Z","2024-11-14T17:22:26.404822724Z","[fog-node-4:UPPER_THRESHOLD]","1","454"
"3.0","1.0","2024-11-14T17:22:26.400701576Z","2024-11-14T17:22:26.407175374Z","[fog-node-4:UPPER_THRESHOLD]","1","473"
"1.0","1.0","2024-11-14T17:22:26.400701051Z","2024-11-14T17:22:26.406567766Z","[fog-node-4:UPPER_THRESHOLD]","1","500"
"2.0","1.0","2024-11-14T17:22:26.400702961Z","2024-11-14T17:22:26.410169162Z","[fog-node-4:UPPER_THRESHOLD]","1","667"
"5.0","1.0","2024-11-14T17:22:26.400703429Z","2024-11-14T17:22:26.410826597Z","[fog-node-4:UPPER_THRESHOLD]","1","864"
"2.0","4.0","2024-11-14T17:22:21.399604517Z","2024-11-14T17:22:21.404469410Z","[fog-node-1:UPPER_THRESHOLD]","1","5960"
"4.0","1.0","2024-11-14T17:22:26.400504608Z","2024-11-14T17:22:26.403072906Z","[fog-node-1:UPPER_THRESHOLD]","1","1204"
