"userPriority","servicePriority","firstArrivalAtNode","executedAt","offloadedBy","offloadCount","serviceDuration"
"5.0","4.0","2024-11-14T03:12:04.758396346Z","2024-11-14T03:12:04.760438368Z","[]","0","6193"
"2.0","1.0","2024-11-14T03:12:09.758894398Z","2024-11-14T03:12:09.834955916Z","[fog-node-1:RANKING]","1","1384"
"3.0","4.0","2024-11-14T03:12:09.759407812Z","2024-11-14T03:12:09.771075454Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","2743"
"1.0","4.0","2024-11-14T03:12:09.759408292Z","2024-11-14T03:12:09.772905303Z","[fog-node-4:UPPER_THRESHOLD, fog-node-6:RANKING]","2","2752"
"5.0","4.0","2024-11-14T03:12:04.758104688Z","2024-11-14T03:12:04.761118346Z","[]","0","9825"
"3.0","4.0","2024-11-14T03:12:04.758102518Z","2024-11-14T03:12:04.758736495Z","[]","0","9955"
"4.0","4.0","2024-11-14T03:12:04.758103693Z","2024-11-14T03:12:04.760316028Z","[]","0","9963"
"1.0","4.0","2024-11-14T03:12:04.758104199Z","2024-11-14T03:12:04.760721384Z","[]","0","10013"
"4.0","1.0","2024-11-14T03:12:09.758892861Z","2024-11-14T03:12:09.790807369Z","[]","0","5156"
"3.0","1.0","2024-11-14T03:12:14.759718941Z","2024-11-14T03:12:14.764670782Z","[fog-node-1:UPPER_THRESHOLD]","1","298"
"4.0","1.0","2024-11-14T03:12:14.759178840Z","2024-11-14T03:12:14.768347906Z","[]","0","310"
"5.0","1.0","2024-11-14T03:12:14.759719424Z","2024-11-14T03:12:14.766342172Z","[fog-node-1:UPPER_THRESHOLD]","1","450"
"5.0","1.0","2024-11-14T03:12:14.759179433Z","2024-11-14T03:12:14.776478243Z","[]","0","614"
"4.0","1.0","2024-11-14T03:12:14.759719905Z","2024-11-14T03:12:14.773966448Z","[fog-node-1:UPPER_THRESHOLD]","1","661"
"3.0","1.0","2024-11-14T03:12:14.759497586Z","2024-11-14T03:12:14.764522623Z","[]","0","703"
"2.0","1.0","2024-11-14T03:12:14.759498064Z","2024-11-14T03:12:14.766021349Z","[]","0","741"
"4.0","1.0","2024-11-14T03:12:14.759497014Z","2024-11-14T03:12:14.762122024Z","[]","0","747"
"5.0","1.0","2024-11-14T03:12:14.759498637Z","2024-11-14T03:12:14.767659373Z","[]","0","748"
"1.0","1.0","2024-11-14T03:12:14.759496401Z","2024-11-14T03:12:14.760128708Z","[]","0","758"
"5.0","4.0","2024-11-14T03:12:09.758892211Z","2024-11-14T03:12:09.759566858Z","[]","0","6159"
"5.0","1.0","2024-11-14T03:12:14.759632454Z","2024-11-14T03:12:14.760253337Z","[]","0","1186"
"4.0","1.0","2024-11-14T03:12:14.759633136Z","2024-11-14T03:12:14.762021633Z","[]","0","1241"
"1.0","1.0","2024-11-14T03:12:14.759634122Z","2024-11-14T03:12:14.766798252Z","[]","0","1247"
"3.0","1.0","2024-11-14T03:12:14.759633632Z","2024-11-14T03:12:14.763100183Z","[]","0","1255"
"2.0","4.0","2024-11-14T03:12:14.759634713Z","2024-11-14T03:12:14.768368826Z","[]","0","2602"
"3.0","4.0","2024-11-14T03:12:09.758925306Z","2024-11-14T03:12:09.780988149Z","[]","0","9714"
"2.0","4.0","2024-11-14T03:12:09.758924211Z","2024-11-14T03:12:09.761846735Z","[]","0","9792"
"5.0","4.0","2024-11-14T03:12:09.758923705Z","2024-11-14T03:12:09.761058764Z","[]","0","9799"
"1.0","4.0","2024-11-14T03:12:09.758893916Z","2024-11-14T03:12:09.813139409Z","[fog-node-1:RANKING]","1","9810"
"2.0","1.0","2024-11-14T03:12:19.760052771Z","2024-11-14T03:12:19.775968224Z","[fog-node-2:UPPER_THRESHOLD, fog-node-5:RANKING]","2","326"
"1.0","1.0","2024-11-14T03:12:19.760051802Z","2024-11-14T03:12:19.773084886Z","[fog-node-2:UPPER_THRESHOLD, fog-node-5:RANKING]","2","338"
"5.0","1.0","2024-11-14T03:12:19.760325044Z","2024-11-14T03:12:19.760935237Z","[]","0","626"
"3.0","1.0","2024-11-14T03:12:19.760326608Z","2024-11-14T03:12:19.765590357Z","[]","0","626"
"2.0","1.0","2024-11-14T03:12:19.760748621Z","2024-11-14T03:12:19.763665645Z","[]","0","880"
"5.0","1.0","2024-11-14T03:12:19.760747660Z","2024-11-14T03:12:19.762637909Z","[]","0","919"
"1.0","1.0","2024-11-14T03:12:19.760747055Z","2024-11-14T03:12:19.761364523Z","[]","0","926"
"1.0","4.0","2024-11-14T03:12:14.759717630Z","2024-11-14T03:12:14.762739368Z","[fog-node-1:UPPER_THRESHOLD]","1","6085"
"1.0","4.0","2024-11-14T03:12:14.759177859Z","2024-11-14T03:12:14.766304700Z","[fog-node-2:RANKING]","1","6105"
"3.0","1.0","2024-11-14T03:12:19.760319138Z","2024-11-14T03:12:19.760931418Z","[]","0","1183"
"2.0","1.0","2024-11-14T03:12:19.760321231Z","2024-11-14T03:12:19.766426611Z","[]","0","1255"
"1.0","1.0","2024-11-14T03:12:19.760319798Z","2024-11-14T03:12:19.761853540Z","[]","0","1264"
"4.0","1.0","2024-11-14T03:12:19.760320757Z","2024-11-14T03:12:19.765121148Z","[]","0","1270"
"5.0","1.0","2024-11-14T03:12:19.760053249Z","2024-11-14T03:12:19.788939726Z","[fog-node-2:UPPER_THRESHOLD]","1","1322"
"3.0","4.0","2024-11-14T03:12:14.759177001Z","2024-11-14T03:12:14.763653004Z","[fog-node-2:SERVICE_DURATION]","1","6349"
"2.0","4.0","2024-11-14T03:12:14.759178352Z","2024-11-14T03:12:14.771971342Z","[fog-node-2:SERVICE_DURATION]","1","6357"
"2.0","4.0","2024-11-14T03:12:14.759718314Z","2024-11-14T03:12:14.763819550Z","[fog-node-1:UPPER_THRESHOLD]","1","6422"
"3.0","4.0","2024-11-14T03:12:19.760052289Z","2024-11-14T03:12:19.774130471Z","[fog-node-2:UPPER_THRESHOLD, fog-node-5:SERVICE_DURATION]","2","2301"
"3.0","4.0","2024-11-14T03:12:19.760749096Z","2024-11-14T03:12:19.790880434Z","[fog-node-1:SERVICE_DURATION, fog-node-5:SERVICE_DURATION]","2","2291"
"4.0","4.0","2024-11-14T03:12:19.760748142Z","2024-11-14T03:12:19.763168456Z","[]","0","2435"
"5.0","4.0","2024-11-14T03:12:19.760320279Z","2024-11-14T03:12:19.762988901Z","[]","0","2641"
"4.0","4.0","2024-11-14T03:12:19.760050982Z","2024-11-14T03:12:19.767026178Z","[fog-node-2:UPPER_THRESHOLD]","1","3293"
"3.0","1.0","2024-11-14T03:12:24.761442646Z","2024-11-14T03:12:24.826801636Z","[fog-node-1:RANKING, fog-node-5:RANKING]","2","227"
"4.0","1.0","2024-11-14T03:12:24.760986908Z","2024-11-14T03:12:24.773875884Z","[fog-node-3:RANKING]","1","331"
"2.0","1.0","2024-11-14T03:12:24.760986422Z","2024-11-14T03:12:24.771869001Z","[fog-node-3:RANKING]","1","365"
"1.0","1.0","2024-11-14T03:12:24.760987394Z","2024-11-14T03:12:24.775016601Z","[fog-node-3:RANKING]","1","350"
"3.0","1.0","2024-11-14T03:12:24.760985919Z","2024-11-14T03:12:24.770856029Z","[fog-node-3:RANKING]","1","370"
"4.0","1.0","2024-11-14T03:12:24.761491937Z","2024-11-14T03:12:24.763019401Z","[]","0","620"
"5.0","1.0","2024-11-14T03:12:24.761491247Z","2024-11-14T03:12:24.762275250Z","[]","0","636"
"5.0","1.0","2024-11-14T03:12:24.761331237Z","2024-11-14T03:12:24.766951801Z","[fog-node-2:UPPER_THRESHOLD]","1","671"
"4.0","1.0","2024-11-14T03:12:24.761443148Z","2024-11-14T03:12:24.771428370Z","[]","0","683"
"2.0","1.0","2024-11-14T03:12:24.761492453Z","2024-11-14T03:12:24.772955947Z","[]","0","934"
"5.0","4.0","2024-11-14T03:12:24.760985206Z","2024-11-14T03:12:24.761634807Z","[]","0","1951"
"3.0","4.0","2024-11-14T03:12:24.761332345Z","2024-11-14T03:12:24.786436511Z","[fog-node-2:UPPER_THRESHOLD, fog-node-1:SERVICE_DURATION]","2","1966"
"4.0","4.0","2024-11-14T03:12:19.760327087Z","2024-11-14T03:12:19.766848367Z","[]","0","7515"
"1.0","4.0","2024-11-14T03:12:19.760326131Z","2024-11-14T03:12:19.763236453Z","[]","0","7558"
"2.0","4.0","2024-11-14T03:12:19.760325641Z","2024-11-14T03:12:19.762447088Z","[]","0","7574"
"1.0","4.0","2024-11-14T03:12:24.761333413Z","2024-11-14T03:12:24.803155671Z","[fog-node-2:UPPER_THRESHOLD, fog-node-1:RANKING, fog-node-5:RANKING]","3","3497"
"2.0","4.0","2024-11-14T03:12:24.761332840Z","2024-11-14T03:12:24.800132809Z","[fog-node-2:UPPER_THRESHOLD, fog-node-1:SERVICE_DURATION, fog-node-5:RANKING]","3","3521"
"1.0","4.0","2024-11-14T03:12:24.761443640Z","2024-11-14T03:12:24.842799888Z","[fog-node-1:RANKING, fog-node-5:RANKING]","2","3550"
"4.0","1.0","2024-11-14T03:12:29.761321721Z","2024-11-14T03:12:29.772927341Z","[]","0","321"
"4.0","1.0","2024-11-14T03:12:29.761968027Z","2024-11-14T03:12:29.771275517Z","[fog-node-4:UPPER_THRESHOLD]","1","355"
"3.0","1.0","2024-11-14T03:12:29.761967045Z","2024-11-14T03:12:29.766515638Z","[fog-node-4:UPPER_THRESHOLD]","1","368"
"3.0","1.0","2024-11-14T03:12:29.761620248Z","2024-11-14T03:12:29.763202266Z","[]","0","693"
"5.0","1.0","2024-11-14T03:12:29.761621235Z","2024-11-14T03:12:29.764424880Z","[]","0","745"
"4.0","1.0","2024-11-14T03:12:29.761620746Z","2024-11-14T03:12:29.763860650Z","[]","0","771"
"2.0","1.0","2024-11-14T03:12:29.761619627Z","2024-11-14T03:12:29.762270962Z","[]","0","778"
"1.0","1.0","2024-11-14T03:12:29.761621720Z","2024-11-14T03:12:29.766888373Z","[]","0","780"
"3.0","4.0","2024-11-14T03:12:24.761493254Z","2024-11-14T03:12:24.773773052Z","[]","0","5783"
"1.0","4.0","2024-11-14T03:12:24.761493740Z","2024-11-14T03:12:24.790186550Z","[]","0","5790"
"2.0","1.0","2024-11-14T03:12:29.761319598Z","2024-11-14T03:12:29.766026651Z","[fog-node-1:RANKING]","1","975"
"2.0","1.0","2024-11-14T03:12:29.761451696Z","2024-11-14T03:12:29.781828809Z","[]","0","973"
"5.0","1.0","2024-11-14T03:12:29.761451210Z","2024-11-14T03:12:29.768860162Z","[]","0","995"
"1.0","1.0","2024-11-14T03:12:29.761320241Z","2024-11-14T03:12:29.798065771Z","[fog-node-1:RANKING]","1","1608"
"4.0","4.0","2024-11-14T03:12:24.761333900Z","2024-11-14T03:12:24.817945004Z","[fog-node-2:UPPER_THRESHOLD]","1","6819"
"5.0","4.0","2024-11-14T03:12:24.761444217Z","2024-11-14T03:12:24.772350949Z","[]","0","6893"
"2.0","4.0","2024-11-14T03:12:24.761441998Z","2024-11-14T03:12:24.762201336Z","[]","0","6908"
"3.0","1.0","2024-11-14T03:12:29.761321232Z","2024-11-14T03:12:29.828791887Z","[fog-node-1:RANKING]","1","1887"
"5.0","4.0","2024-11-14T03:12:29.761967537Z","2024-11-14T03:12:29.769995136Z","[fog-node-4:UPPER_THRESHOLD]","1","3307"
"1.0","4.0","2024-11-14T03:12:29.761968616Z","2024-11-14T03:12:29.773393228Z","[fog-node-4:UPPER_THRESHOLD]","1","3472"
"2.0","4.0","2024-11-14T03:12:29.761966389Z","2024-11-14T03:12:29.765349883Z","[fog-node-4:UPPER_THRESHOLD]","1","3483"
"4.0","1.0","2024-11-14T03:12:34.761427981Z","2024-11-14T03:12:34.774541634Z","[fog-node-1:UPPER_THRESHOLD]","1","620"
"4.0","1.0","2024-11-14T03:12:34.761685265Z","2024-11-14T03:12:34.762304728Z","[]","0","642"
"3.0","1.0","2024-11-14T03:12:34.761866484Z","2024-11-14T03:12:34.762838776Z","[]","0","754"
"2.0","1.0","2024-11-14T03:12:34.761868229Z","2024-11-14T03:12:34.766582524Z","[]","0","756"
"5.0","1.0","2024-11-14T03:12:34.761868717Z","2024-11-14T03:12:34.768573920Z","[]","0","761"
"4.0","1.0","2024-11-14T03:12:34.761867737Z","2024-11-14T03:12:34.765909472Z","[]","0","765"
"2.0","1.0","2024-11-14T03:12:34.761686045Z","2024-11-14T03:12:34.776998053Z","[]","0","967"
"4.0","4.0","2024-11-14T03:12:29.761450443Z","2024-11-14T03:12:29.762049119Z","[]","0","8795"
"1.0","4.0","2024-11-14T03:12:29.761452258Z","2024-11-14T03:12:29.804206285Z","[]","0","8731"
"3.0","1.0","2024-11-14T03:12:34.761687514Z","2024-11-14T03:12:34.793617213Z","[]","0","4081"
"1.0","1.0","2024-11-14T03:12:34.761429101Z","2024-11-14T03:12:34.794994534Z","[fog-node-1:UPPER_THRESHOLD]","1","4397"
"2.0","1.0","2024-11-14T03:12:39.762206813Z","2024-11-14T03:12:39.766268287Z","[fog-node-2:RANKING]","1","186"
"5.0","4.0","2024-11-14T03:12:29.761320739Z","2024-11-14T03:12:29.826514236Z","[fog-node-1:SERVICE_DURATION]","1","10245"
"3.0","1.0","2024-11-14T03:12:34.761430056Z","2024-11-14T03:12:34.805995932Z","[fog-node-1:UPPER_THRESHOLD]","1","5575"
"4.0","1.0","2024-11-14T03:12:39.762617464Z","2024-11-14T03:12:39.763918676Z","[]","0","770"
"2.0","1.0","2024-11-14T03:12:39.762616773Z","2024-11-14T03:12:39.763222887Z","[]","0","792"
"1.0","1.0","2024-11-14T03:12:39.762618547Z","2024-11-14T03:12:39.778046474Z","[]","0","794"
